MESSAGE,THEME,SENTIMENT,USER NAME,TYPE POST,TYPE USER,SERVICE,OBJECT NAME
"· FREE Vinh Phuc, Ha Noi, Vietnam BẠN CHƯA CÓ NHÀ Ở, BẠN ĐANG ĐI THUÊ? MONG MUỐN SỞ HỮU MỘT CĂN HỘ RIÊNG CHO GIA ĐÌNH? => CƠ HỘI ĐỂ ĐƯỢC LỰA CHỌN CĂN HỘ ĐẸP NHẤT VÀ MUA NHÀ CHỈ 40% GIÁ TRỊ CĂN HỘ - Ngân hàng Vietcombank sẽ hỗ trợ cho vay trả góp 60% gtri ",3,NEUTRAL,Ánh Socola,POST,Personal,Personal Loan,VIETCOMBANK
"Bạn nào muốn kiếm thẻ điện thoại 100k tất cả các mạng tuỳ thích chọn thì ib mình nhé... điều kiện là có 1 trong các thẻ atm sau: Vietcombank, OCB, VPBank, Eximbank, TPBank, ACB hoặc Sacombank",3,NEUTRAL,Nguyễn Tuấn Anh,POST,Personal,Personal Internet Banking,VIETCOMBANK
"· FREE Nha Trang CÒN S4,5,6,7,8,9 - TROPICANA NHA TRANG! Condotel Tropicana Nha Trang - 40 Trần Phú CHUẨN BỊ MỞ BÁN DỰ ÁN MẶT TIỀN BIỂN HOT NHẤT: TROPICANA NHA TRANG Giữa tháng 8/2017, Khách sạn – Thương Mại – Giả trí – Căn hộ Nghỉ dưỡng – Khách sạn 5 sao",3,NEUTRAL,Nx Long,POST,Personal,Personal Loan,VIETCOMBANK
"· FREE Nha Trang CÒN S4,5,6,7,8,9 - TROPICANA NHA TRANG! Condotel Tropicana Nha Trang - 40 Trần Phú CHUẨN BỊ MỞ BÁN DỰ ÁN MẶT TIỀN BIỂN HOT NHẤT: TROPICANA NHA TRANG Giữa tháng 8/2017, Khách sạn – Thương Mại – Giả trí – Căn hộ Nghỉ dưỡng – Khách sạn 5 sao",3,NEUTRAL,Nx Long,POST,Personal,Personal Loan,VIETCOMBANK
"Chủ có thể là techcombank Thúy Ngọc Nguyễn Follow · Thực sự là bị kết TECHCOMBANK lắm ý . Giao diện dễ sử dụng , chuyển khoản tất cả các ngân hàng đều không mất phí chuyển tiền, trước chỉ gửi tiết kiệm thôi mà đc các chị bảo vụ phone banking này mới bít .",2,NEGATIVE,Lưu Vương,POST,Personal,Account Activity,VIETCOMBANK
"+11 Rosita Garden Khang Điền 14 new photos · 【GIÁ CHỈ 2.98 TỶ SỞ HỮU NHÀ LIÊN KẾ 2 SÂN VƯỜN】 ROSITA GARDEN & XU HƯỚNG NHÀ VƯỜN LÊN NGÔI Rosita Garden - mặt tiền đường 990, P. Phú Hữu, Q.9 Phù hợp cho gia đình từ 4 thành viên Ngân hàng # Vietcombank , # Vi",3,NEUTRAL,TiẾn Hòa,POST,Personal,Personal Loan,VIETCOMBANK
"· ₫90,000,000 Thành phố Hồ Chí Minh MỞ BÁN 20 CĂN HỘ CUỐI CÙNG TỌA LẠC 4 MẶT TIỀN ĐƯỜNG TRUNG TÂM QUẬN 10 Hotline CĐT:0905.294.878 Đạt Bán căn hộ chung cư tại Xi Grand Court Quận 10 Giá 3.1 tỷ/căn 2PN , 3.9 tỷ/căn 3PN Khu dự án chung cư Xi Grand Court đẳn",3,NEUTRAL,Hồ Vĩ Đạt,POST,Personal,Personal Loan,VIETCOMBANK
"· ₫240,000 Cần Thơ Chương trình Khuyến mãi tháng 7 ( Tri ân khách hàng ) - Đăng ký làm thẻ ATM Vietcombank nhận ngay 240k đây ạ LIên kết MOMO với chưa đủ 18t vẫn làm được nha $$$ Còn thiếu 20 bạn Ngày thứ 4( 2/08 ) Sáng ( 8h-11h) và Chiều ( 1h30-4h ) tại ",3,NEUTRAL,Diễmmi Nguyễn,POST,Personal,Personal Internet Banking,VIETCOMBANK
Thẻ mình cũ quá giờ muốn đổi lại thẻ có được không?? Và mất phí ko ạ??,2,NEUTRAL,Khắc Hải,COMMENT,Personal Page/Group,Credit card,VIETCOMBANK
M cần sự giúp đỡ ạ Bạn nào biết cách đăng ký bankplus của thẻ vietcombank mà k cần ra ngân hàng k? Giúp m với Đang cần ạ,2,NEUTRAL,Hà Duyên,POST,Personal,Personal Internet Banking,VIETCOMBANK
Thẻ mình dùng đã cũ.Nay có chương trình làm lại thẻ miễn phí không ad,2,NEUTRAL,Hai Bui,COMMENT,Personal Page/Group,Debit Card,VIETCOMBANK
· Có a e nào dùng thẻ vietcombank ko nhỉ cho mình nhờ chút chuyện ạ,2,NEUTRAL,Trí Kiên Tú,POST,Personal,No service,VIETCOMBANK
· Chương trình Khuyến mãi tháng 8 ( Tri ân khách hàng ) - Đăng ký làm thẻ ATM Vietcombank nhận ngay 240k đây ạ LIên kết MOMO với chưa đủ 18t vẫn làm được nha $$$ Còn thiếu 20 bạn Ngày mai thứ 4 ( 02/08 ) Sáng ( 8h-11h) và Chiều ( 1h30-4h ) tại Vietcombank,3,NEUTRAL,Bảo Trân,POST,Personal,Personal Internet Banking,VIETCOMBANK
"Thẻ mình sắp bị gãy, vậy khi đăng ký làm lại thì thẻ cũ có bị vô hiệu hóa lập tức hay khi nào có thẻ mới thì thẻ cũ mới bị khóa vậy ạ???",2,NEUTRAL,Rain Nguyen,COMMENT,Personal Page/Group,Credit card,VIETCOMBANK
Thẻ này mở như thế nào ạ. Em cần tư vấn,2,NEUTRAL,Quynh Nga,COMMENT,Personal Page/Group,Credit card,VIETCOMBANK
Ae ai đi làm thẻ vietcombank rồi thì inbox t để nhận 100k nhaaaaa,3,NEUTRAL,Nguyễn Tiến Đạt,POST,Personal,Account Activity,VIETCOMBANK
"· Cơ hội nhận ngay 100k tiền tươi dành cho những ai đang sử dụng ngân hàng BIDV, Vietcombank, TPBank, VPBank, OCB,Eximbank, ACB ,Sacombank.Hãy nhanh tay đăng ký Internet Banking (bắt buộc)để có thể liên kết với Momo, nhận ngay 100k. CHỈ CẦN ĐỦ 3 YÊU CẦU S",3,NEUTRAL,Đặng Hải Châu,POST,Personal,Personal Internet Banking,VIETCOMBANK
"· Cơ hội nhận ngay 100k tiền tươi dành cho những ai đang sử dụng ngân hàng BIDV, Vietcombank, TPBank, VPBank, OCB,Eximbank, ACB ,Sacombank.Hãy nhanh tay đăng ký Internet Banking (bắt buộc)để có thể liên kết với Momo, nhận ngay 100k. CHỈ CẦN ĐỦ 3 YÊU CẦU S",3,NEUTRAL,Đặng Hải Châu,POST,Personal,Personal Internet Banking,VIETCOMBANK
"· ₫240,000 Cần Thơ Chương trình Khuyến mãi tháng 7 ( Tri ân khách hàng ) - Đăng ký làm thẻ ATM Vietcombank nhận ngay 240k đây ạ LIên kết MOMO với chưa đủ 18t vẫn làm được nha $$$ Còn thiếu 20 bạn Ngày thứ 4( 02/08 ) Sáng ( 8h-11h) và Chiều ( 1h30-4h ) tại",3,NEUTRAL,Diễmmi Nguyễn,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Chương trình Khuyến mãi tháng 7 ( Tri ân khách hàng ) - Đăng ký làm thẻ ATM Vietcombank nhận ngay 240k đây ạ LIên kết MOMO với chưa đủ 18t vẫn làm được nha $$$ Còn thiếu 20 bạn Ngày thứ 4 ( 02/08 ) Sáng ( 8h-11h) và Chiều ( 1h30-4h ) tại Vietcombank số ,3,NEUTRAL,Diễmmi Nguyễn,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Có ai có tài khoản vietcombank đang kí internetbanking ko mình nhờ 1 chút,2,NEUTRAL,Tuấn Hiệp,POST,Personal,Personal Internet Banking,VIETCOMBANK
"· ₫870,000,000 AEON MALL Binh Tan TIỀN NHÀN RỖI NÊN LÀM GÌ Ở TPHCM Gửi Ngân Hàng Lấy Lãi - với lãi suất giảm và mức lạm phát như hiện nay gần như lợi nhuận là âm Bạn Không Biết Đầu Tư Vào Lĩnh Vực Nào Thì An Toàn?? Phân Vân Đầu Tư Vào Đâu ?",3,NEUTRAL,Phạm Đăng,POST,Personal,Personal Loan,VIETCOMBANK
"Nguyễn Văn Sơn Trung 2 photos and 3 videos Nguyễn Văn Trung Sơn · Ngân hàng BIDV lừa đảo, chiếm đoạt tiền tỷ của người dân!! Bộ Công an bắt Trầm Bê và 16 người nghi phạm. Cơ quan Cảnh sát điều tra Bộ Công an đã ra các Quyết định khởi tố bị can đối với 25 ",3,NEUTRAL,Mã Thiết Mộc,POST,Personal,H.R,VIETCOMBANK
"Ae tải app này nhận 100k nhé
Áp dụng cho các ngân hàng:VCB,VPB,TPB,OCB,ACB,EXim bank,BIDV,Sacombank.
*Để nhận được 100.000 vui lòng làm theo hướng dẫn:
B1: Vào Chplay hoặc appstore rồi tải ứng dụng MoMo.
B2:Đăng nhập ,vào phần Khuyến mãi rồi nhập mã 01292",3,NEUTRAL,Nguyễn Tuan Anh,COMMENT,Personal Page/Group,Personal Internet Banking,VIETCOMBANK
"Má agribank như shit , ck có 25tr mà ko dc. Ai còn tk vietcombank 25tr ko mình chạy lên đưa tiền mặt luôn . Đang cần tiền gấp.",3,NEUTRAL,Vĩnh Hà,POST,Personal,No service,VIETCOMBANK
"Đầu tư sinh lời 100% +6 Căn hộ nghỉ dưỡng Nha Trang 9 new photos · MUA CĂN HỘ 5 SAO CÓ SỔ HỘ KHẨU TRUNG TÂM NHA TRANG Chỉ thanh toán 30% là xong (thí dụ, với căn hộ 1,3 tỷ, chỉ thanh toán 390 triệu). Ngân hàng Vietcombank cho vay 70% không lãi suất cho đế",3,NEUTRAL,Nam Khánh,POST,Personal,Personal Loan,VIETCOMBANK
"🎉 MUA CĂN HỘ 5 SAO CÓ SỔ HỘ KHẨU TRUNG TÂM NHA TRANG 🎉 🎉 Chỉ thanh toán 30% là xong (thí dụ, với căn hộ 1,3 tỷ, chỉ thanh toán 390 triệu). Ngân hàng Vietcombank cho vay 70% không lãi suất cho đến khi nhận bàn giao căn hộ Quý 2/2019. 🎉 Full nội thất ho",3,NEUTRAL,Căn hộ nghỉ dưỡng Nha Trang,POST,Page,Personal Loan,VIETCOMBANK
Thế sao nhân viên lại nói phải làm thẻ mới thì mới có tính năng đó,2,NEUTRAL,Vơ Đi Mà Sống,COMMENT,Personal Page/Group,Account Activity,VIETCOMBANK
"Trung Nghĩa Mua bán nhà đất Quảng Ninh 1 ₫1,102 Khu Đô Thị Hùng Thắng - Hạ Long Chung cư Green Bay Hạ long - 100% các căn hộ hướng Vịnh Hạ Long Dự án đã cấp nóc hoàn thiện song phần thô - Đang trong quán trình hoàn thiện nội thất bên trong - diện tích: từ",3,NEUTRAL,Hang Hk Minh,POST,Personal,Personal Loan,VIETCOMBANK
Võ Nhật Quang 5 new photos Nếu muốn KHỎE - ĐẸP VÀ NHẬN CARD ĐIỆN THOẠI 100k thì hãy đọc ngay bài viết này ! Nước ép trái cây nguyên chất 100% VNQ hoàn toàn tự nhiên. Địa chỉ: ngay ngã 4 MINH HÒA . KHÔNG PHA NƯỚC KHÔNG CHẤT BẢO QUẢN KHÔNG ĐƯỜNG HÓA HỌC Cam,3,NEUTRAL,Đặng Ngọc Thới,POST,Personal,Personal Internet Banking,VIETCOMBANK
Mã ngân hàng VCB là gì anh em,2,NEUTRAL,Anh Phương Dương,POST,Personal,No service,VIETCOMBANK
"· Có ai dùng internet banking của Vietinbank không? Mình nhờ chuyển hộ vài trăm ngàn, mình chuyển lại Vietcombank cho nhé!",2,NEUTRAL,Nguyễn Trường Giang,POST,Personal,Personal Internet Banking,VIETCOMBANK
"Thúy Ngọc Nguyễn Follow Thực sự là bị kết TECHCOMBANK lắm ý . Giao diện dễ sử dụng , chuyển khoản tất cả các ngân hàng đều không mất phí chuyển tiền, trước chỉ gửi tiết kiệm thôi mà đc các chị bảo vụ phone banking này mới bít . Sướng kinh khủng . Share ch",2,NEGATIVE,Lý Đạt,POST,Personal,Account Activity,VIETCOMBANK
"Những tên tuổi như Trầm Bê, Nguyễn Đức Kiên (bầu Kiên), Phạm Công Danh, Nguyễn Xuân Sơn, Hà Văn Thắm, Huỳnh Thị Huyền Như... đã ghi dấu ấn không được chói lọi cho lắm trong lịch sử ngân hàng xứ này. Nhưng còn nhiều..., chưa dừng lại đâu. Nơi nào đậm mùi t",3,NEUTRAL,Mai Ly Nguyen,POST,Personal,H.R,VIETCOMBANK
Mất con mẹ nó thẻ vietcombank rồi buôn vkl,2,NEUTRAL,Tiến Lê Nhất,POST,Personal,No service,VIETCOMBANK
· ₫235 Cách Mạng Tháng 8 Bình Thuỷ Cần Thơ Chương trình Khuyến mãi khủng tháng 7 - Đăng ký làm thẻ ATM Vietcombank nhận ngay 360k đây ạ LIên kết MOMO với chưa đủ 18t vẫn làm được nha $$$ Còn thiếu 10 bạn vào thứ 3 nha Sáng ( 8h-11h) và Chiều ( 1h30-4h ) t,3,NEUTRAL,Yaya Nguyễn,POST,Personal,Personal Internet Banking,VIETCOMBANK
Thẻ visa của m hết hạn m muốn làm lại có phải ra đùn nơi đã làm đầu tiên ko add ?,2,NEUTRAL,ngọc hà,COMMENT,Personal Page/Group,Credit card,VIETCOMBANK
"Những tên tuổi như Trầm Bê, Nguyễn Đức Kiên (bầu Kiên), Phạm Công Danh, Nguyễn Xuân Sơn, Hà Văn Thắm, Huỳnh Thị Huyền Như... đã ghi dấu ấn không được chói lọi cho lắm trong lịch sử ngân hàng xứ này. Nhưng còn nhiều..., chưa dừng lại đâu. Nơi nào đậm mùi t",3,NEUTRAL,Hung Nguyen,POST,Personal,H.R,VIETCOMBANK
"· Vay vốn tín chấp ngân hàng. Chỉ cần là công nhân SamSung Phổ Yên vay ngay 10tr hso chỉ cần cmt+thẻ nhân viên+lương giả qua Vietcombank,Shbank Xét duyệt trong 10p Shbank xét duyệt 24h có thể lấy tiền. liên hệ 0985194883 1. Vay CMT + Hộ khẩu + Sim Viettel",3,NEUTRAL,IStore Thái Nguyên,POST,Personal,Personal Loan,VIETCOMBANK
"· ₫870,000,000 AEON MALL Binh Tan TIỀN NHÀN RỖI NÊN LÀM GÌ Ở TPHCM Gửi Ngân Hàng Lấy Lãi - với lãi suất giảm và mức lạm phát như hiện nay gần như lợi nhuận là âm Bạn Không Biết Đầu Tư Vào Lĩnh Vực Nào Thì An Toàn?? Phân Vân Đầu Tư Vào Đâu ?",3,NEUTRAL,Phạm Đăng,POST,Personal,Personal Loan,VIETCOMBANK
· FB nhà mình có bạn nào làm việc hoặc quen biết ai làm việc tại Ngân hàng VietcomBank cho mình hỏi nhờ chút việc với ạ ! Cháu mình bên Nhật bị hack nick Fb và có dấu hiệu bị lạm dụng tín nhiệm lừa đảo nhờ vay chuyển tiền hàng trăm triệu đồng. Như thông t,2,NEUTRAL,Khắc Lê Duy,POST,Personal,Account Activity,VIETCOMBANK
➡️ LANCASTER LINCOLN - Trải nghiêm phong cách sống Mỹ giữa lòng Sài Gòn với giá [CỰC SỐC] 👈 ======================== 👍 Cơ hội sở hữu căn hộ LANCASTER LINCOLN ngay tại Q4 chỉ trả trước 750tr 👍 --------------------------/------------------------- ☎ Hotli,3,NEUTRAL,Công Ty Cổ Phần Dịch Vụ Bất Động Sản Win,POST,Page,Personal Loan,VIETCOMBANK
"· ₫240,000 Cần Thơ Chương trình Khuyến mãi tháng 8 ( Tri ân khách hàng ) - Đăng ký làm thẻ ATM Vietcombank nhận ngay 240k đây ạ LIên kết MOMO với chưa đủ 18t vẫn làm được nha $$$ Còn thiếu 20 bạn Ngày mai thứ 4 ( 02/08 ) Sáng ( 8h-11h) và Chiều ( 1h30-4h ",3,NEUTRAL,Huỳnh Yến,POST,Personal,Personal Internet Banking,VIETCOMBANK
"· ₫240,000 Cần Thơ Chương trình Khuyến mãi tháng 8 ( Tri ân khách hàng ) - Đăng ký làm thẻ ATM Vietcombank nhận ngay 240k đây ạ LIên kết MOMO với chưa đủ 18t vẫn làm được nha $$$ Còn thiếu 20 bạn Ngày mai thứ 4 ( 02/08 ) Sáng ( 8h-11h) và Chiều ( 1h30-4h ",3,NEUTRAL,Huỳnh Yến,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Chương trình Khuyến mãi tháng 8 ( Tri ân khách hàng ) - Đăng ký làm thẻ ATM Vietcombank nhận ngay 240k đây ạ LIên kết MOMO với chưa đủ 18t vẫn làm được nha $$$ Còn thiếu 20 bạn Ngày mai thứ 4 ( 02/08 ) Sáng ( 8h-11h) và Chiều ( 1h30-4h ) tại Vietcombank,3,NEUTRAL,Huỳnh Yến,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Chương trình khuyến mãi tri ân khách hàng mở thẻ Vietcombank đợt 1(24/7/2017-24/8/2017) (Vì số lượng có hạn) cần gấp 10 bạn ngày mai thứ 4(2/8) đến làm thẻ Vietcombank . Sáng : 8h - 11h hoặc Chiều : 1h-3h30 tại VCB 30/4 xéo trung học Lương Thế Vinh . Đặ,3,NEUTRAL,KenJi Hồ,POST,Personal,Personal Internet Banking,VIETCOMBANK
"Cũng vì chuyện này mà dân chúng SG kéo nhau đi rút tiền ... tui cũng đi rút luôn giờ bỏ tiền ngân hàng sao thấy ớn quá, lâu lâu cứ dậy sóng ng này hối lộ ng kia hối lộ, ng.hàng mà phá sản dân chúng khổ . Còn gửi Vietcombank thì ngta bị hack tiền tự nhiên ",3,NEUTRAL,Vân Phan,POST,Personal,H.R,VIETCOMBANK
"Mấy bài viết như này thì k nên đăng lại làm gì, ảo lắm, VCB lương phải hơn nhiều;))",2,NEUTRAL,Đăng Việt,COMMENT,Personal Page/Group,H.R,VIETCOMBANK
· Vietcombank bị làm sao ý nhờ. Từ tối đến giờ chục cái giao dịch rồi mà nó méo báo 1c tin nhắn nào là thế nàoooooo,2,NEGATIVE,Nguyễn Yến Ngọc,POST,Personal,Account Activity,VIETCOMBANK
Thẻ visa debit của mình 7/18 là hết hạn làm lại dc hok.,2,NEUTRAL,Hoa hướng dương,COMMENT,Personal Page/Group,Credit card,VIETCOMBANK
Mấy chị ơi cho e hỏi ngu tí xíu gửi tiền về thẻ vietcombank ở việt nam được không ạk??,2,NEUTRAL,Myly Ngo,POST,Personal,Account Activity,VIETCOMBANK
"Mấy đứa à, còn có mấy tiếng nữa à!!! Cố lấy cái Ipad hay Note 5 cho bạn xài ké với!!! Ví điện tử TopPay · CHỈ CÒN 6 TIẾNG NỮA ĐỂ ""MÚC"" IPAD TỪ # TOPPAY Chương trình rút thăm trúng thưởng # Vietcombank sẽ kết thúc vào 23:59' ngày 02/08. Nếu bạn còn chưa có",2,NEUTRAL,Cao Sơn,POST,Personal,Account Activity,VIETCOMBANK
Võ Nhật Quang 5 new photos Nếu muốn KHỎE - ĐẸP VÀ NHẬN CARD ĐIỆN THOẠI 100k thì hãy đọc ngay bài viết này ! Nước ép trái cây nguyên chất 100% VNQ hoàn toàn tự nhiên. Địa chỉ: ngay ngã 4 MINH HÒA . KHÔNG PHA NƯỚC KHÔNG CHẤT BẢO QUẢN KHÔNG ĐƯỜNG HÓA HỌC Cam,3,NEUTRAL,Hồng Vân,POST,Personal,Personal Internet Banking,VIETCOMBANK
· Mn cho e hỏi ạ E dùng Vietcombank thì bt rút tiền toàn mất phí 1100đ. Hnay e đàn rút có cô nhờ e rút hộ vì cô ấy kb dùng sợ nuốt thẻ. E rút hộ cô ý sao thẻ cô ý mất có 550đ vậy bằng nửa e luôn ý. Thấy kì kì thì thắc mắc thui ạ,2,NEUTRAL,Trang Chu,POST,Personal,Account Activity,VIETCOMBANK
Mấy đứa hay chuyển tiền cho tao hỏi : chuyển tiền từ Vietcombank sang BIDV mất bao lâu thế ?? T chuyển 2 ngày rồi nhưng chưa nhận được thì có gì bất thường ko ? Mấy đứa hay chuyển tiền cho tao hỏi : chuyển tiền từ Vietcombank sang BIDV mất bao lâu thế ?? ,2,NEUTRAL,Đào Mộ,POST,Page,Account Activity,VIETCOMBANK
Thẻ visa debit để bao lâu thì bị huỷ ạ,2,NEUTRAL,Nguyễn Bá Hùng Long,COMMENT,Personal Page/Group,Credit card,VIETCOMBANK
"· Bạn nào muốn kiếm thẻ điện thoại 100k tất cả các mạng tuỳ thích chọn thì ib mình nhé... điều kiện là có 1 trong các thẻ atm sau: Vietcombank, OCB, VPBank, Eximbank, TPBank, ACB hoặc Sacombank",3,NEUTRAL,Nguyễn Tuấn Anh,POST,Personal,Personal Internet Banking,VIETCOMBANK
"· Nhờ ad chút việc nhé! Xin chào mọi người, mình hiện tại đang công tác tại Ngân hàng vietcombank Như quỳnh. Bên mình đang có nhu cầu tuyển 01 bạn nữ làm lễ tân, tiêu chí khá đơn giản: - ko yêu cầu bằng cấp - nhanh nhẹn, ham học hỏi - có thể làm full thời",2,NEUTRAL,Hoàng Văn Tiệp,POST,Personal,H.R,VIETCOMBANK
Mem nào chiều nay chuyển 12 triệu vào tk Vietcombank mình thì ib lên đơn mình trả hàng nhé! Dị quá!,2,NEUTRAL,Hoai Le,POST,Personal,No service,VIETCOMBANK
"Techcombank Thúy Ngọc Nguyễn Follow Thực sự là bị kết TECHCOMBANK lắm ý . Giao diện dễ sử dụng , chuyển khoản tất cả các ngân hàng đều không mất phí chuyển tiền, trước chỉ gửi tiết kiệm thôi mà đc các chị bảo vụ phone banking này mới bít . Sướng kinh khủn",2,NEGATIVE,Hongcong Nguyen,POST,Personal,Account Activity,VIETCOMBANK
"Miễn phí phát hành thẻ đây mọi người ơi! Vietcombank · MỪNG QUỐC KHÁNH - TƯNG BỪNG ƯU ĐÃI cùng # Vietcombank Hân hoan trong không khí cả nước mừng Quốc Khánh 2-9, Vietcombank xin trân trọng gửi tới Quý khách hàng Chương trình khuyến mãi dành cho tất ",1,NEUTRAL,Ngo Hoang Linh,POST,Personal,Account Activity,VIETCOMBANK
"Cái xứ thiên đường, sống và làm việc bằng niềm tin. Vì hiến pháp và luật pháp là mớ giấy lộn. Đặng Như Quỳnh 3 new photos Follow · CẢNH BÁO SỬ DỤNG THẺ VISA DEBIT VIETCOMBANK (KHI XẢY RA SỰ CỐ THỜI GIAN XỬ LÝ RẤT LÂU) Sự việc dư này: Em mình có mở tài kho",2,NEGATIVE,Tatsuya Kuroko,POST,Personal,Account Activity,VIETCOMBANK
