MESSAGE,THEME,USER NAME,SENTIMENT,TYPE POST,TYPE USER,SERVICE,OBJECT NAME
"Sacombank dạo này nhìu phốt dữ. Posted by Nguyễn Phú Ngọc 540,204 Views 540,204 Views Nguyễn Phú Ngọc · 2 July at 05:48 · Sacombank có biến. Rút tiền nhanh thôi :((",2,Bảo Dinh,NEGATIVE,POST,Page,Management,SACOMBANK
"Hot chưa nè ! Chúc mừng khách hàng của Sacombank CN Thủ Đức nà 👍 😻 Posted by Sacombank 4,488 Views 4,488 Views Sacombank was live. · 11 hrs · 📣 📣 📣 HOT HOT HOT …!! Sacombank đang tổ chức buổi Lễ quay thưởng ĐỢT CUỐI Chương trình khuyến mãi “Hè rộn rà",1,Trần Đình Kim Ngân,NEUTRAL,POST,Page,Saving Account,SACOMBANK
· Mấy đứa thi thpt quốc gia năm nay nghe đây..lấy 100 k ...chỉ cần dạo sacombank 5 phút và k tốn tiền,3,Ngay Nguyễn,NEUTRAL,POST,Personal,No service,SACOMBANK
http://tuyencongchuc.vn/ngan-hang-tuyen-dung/sacombank-tuyen-dung-chuyen-vien-the-2/,1,tuyencongchuc.vn,NEUTRAL,POST,Page,H.R,SACOMBANK
"· Hỗ Trợ Vay Vốn Ngân Hàng Lãi Suất Thấp ( Chỉ từ 1,0% - 2,0% ) Thủ Tục Đơn Giản - Nhận Tiền Sau 3 Ngày...với 6 Đối tượng KH : ***** Độ tuổi từ 20 đến 60 tuổi .Thời gian vay từ: 6-36 tháng VAY TỪ 10 _ 300 TRIỆU LIÊN HỆ 01639038500 Các ngân ",3,Thắt Lưng Quân Đội,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
"· Khách nhanh nhanh liên hệ dịch vụ nhà Ceo để nạp lãi 2 ngân hàng Sacombank, Vietinbank những ngày tiếp theo này nhé. Mong mọi người ủng hộ và chia sẻ dịch vụ này giúp e với ạ. Phí dịch vụ: 1 hóa đơn/30k 01699355734 - 0979367306",3,Ngàn Thương,NEUTRAL,POST,Personal,No service,SACOMBANK
"vay ngân hàng
FREE - Tp Vĩnh Yên- VP

👊👊👊 BẠN GẶP KHÓ KHĂN KHI VAY TIỀN??? 👊👊👊
👉 Bạn KHÔNG có  tài sản thế chấp ⚡
👉 Bạn TỪNG bị ngân hàng từ chối ⚡
👉 Bạn CẦN giải ngân nhanh ❔
✖✖✖ NGỪNG LO LẮNG, NGỪNG ĐẮN ĐO ✖✖✖
👉 Chúng tôi là đối tác của 14 ngâ",3,Thu Hiền,NEUTRAL,POST,Personal Page/Group,Personal Loan,SACOMBANK
"· Cùng với Cô giáo Hoàng Phương Hà , gv trường chuyên L T Tông Hội An, thay mặt cho mọi người có tấm lòng thiện nguyện, mình đã trao cho cháu Phạm Xuân Hưng người dân tộc Xê Đăng 2.500.000đ, bị nhiễm trùng máu hiện đang nằm ở phòng hồi sức nhi bv 600 giườ",2,Bảy Dương,NEUTRAL,POST,Personal,H.R,SACOMBANK
"· Ai có mấy thẻ ngân hàng này không vậy?? Cho mình nhờ chút:  VP Bank, VIB, TPBank, Techcombank, Sacombank, Maritime Bank Pleaseee",2,Lan Nguyễn,NEUTRAL,POST,Personal,Debit Card,SACOMBANK
"· ₫16,490 FPT Shop Hải Phòng KHUYẾN MÃI SỐC CHỈ CÒN 3 NGÀY Lên đời Galaxy S8 hoàn tiền tới 4 TRIỆU Thời gian áp dụng từ 14.7 đến 21.7 - Đối tượng khách hàng áp dụng: Khách hàng từng mua Samsung S6, S6 Edge, S7, S7 Edge, Note 4, Note 5 tại FPTShop - Khách ",3,Bánh Xèo,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"· ₫16,490 FPT Shop Hải Phòng KHUYẾN MÃI SỐC CHỈ CÒN 3 NGÀY Lên đời Galaxy S8 hoàn tiền tới 4 TRIỆU Thời gian áp dụng từ 14.7 đến 21.7 - Đối tượng khách hàng áp dụng: Khách hàng từng mua Samsung S6, S6 Edge, S7, S7 Edge, Note 4, Note 5 tại FPTShop - Khách ",3,Bánh Xèo,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"· ₫16,490 FPT Shop Hải Phòng KHUYẾN MÃI SỐC CHỈ CÒN 3 NGÀY Lên đời Galaxy S8 hoàn tiền tới 4 TRIỆU Thời gian áp dụng từ 14.7 đến 21.7 - Đối tượng khách hàng áp dụng: Khách hàng từng mua Samsung S6, S6 Edge, S7, S7 Edge, Note 4, Note 5 tại FPTShop - Khách ",3,Bánh Xèo,NEUTRAL,POST,Personal,Credit card,SACOMBANK
· Đờ mờ scb .trừ tiền chó j qài z. Như z là sao hả. Cứ thích trừ là trừ méo biết trừ cái tiền j lun .,2,Hà Tròn,NEGATIVE,POST,Personal,Account Activity,SACOMBANK
"· Nếu Trầm Bê không bất chấp luật pháp, cho Phạm Công Danh dùng tiền gửi của ngân hàng Xây Dựng (VNCB) tại Sacombank để thế chấp ""vay"" 1.800 tỷ thanh toán món tiền 6 công ty thuộc sở hữu cá nhân của Danh nợ BIDV, thì VNCB không bị Danh chiếm đoạt 1.800 tỷ",2,Bang Nguyen,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
ĐƯỜNG DÂY PHỤC VỤ TỔNG ĐÀI SACOMBANK TAITAI 📞 📞 📞 .  0981 418 788 📞 📞 📞 0922 485 776 Tawan :quanh các ga tàu vs kcn đều có chi nhánh SACOMBANK TAITAI,1,Ngọc Yến,NEUTRAL,POST,Page,Customer Care,SACOMBANK
Kỷ niệm 1 năm ngày đầu tiên vào Sacom. Từ Học kỳ Sacombank 2016 - TTVTN 2016 - nay. # Sacombank · Bắt đầu làm việc tại Sacombank Chi Nhánh Sài Gòn Thành phố Hồ Chí Minh,4,Nguyễn Công Chánh,NEUTRAL,POST,Personal,H.R,SACOMBANK
"VPBank nộp hồ sơ đăng ký niêm yết tại HoSE, trở thành Ngân hàng tư nhân LỚN NHẤT trên sàn chứng khoán, vượt mặt hàng loạt ông lớn như MB, ACB, Sacombank..!

Và 1 câu hỏi quen thuộc, cuối năm chắc thưởng to đây, Anh em nhỉ?!",3,Vietnam Bankers,NEUTRAL,POST,Page,Management,SACOMBANK
Sơ kết 6 tháng đầu năm 2017 Sacombank KV BTB. Cùng nỗ lực tăng tốc cho mùa giải cuối năm nào!,1,Nguyen Thi Thanh Nhan,NEUTRAL,POST,Page,Internal Activity,SACOMBANK
"🎓 🎓 🎓 🎓CHUYÊN GIA AN NINH MẠNG- AN2S- NGHỀ ĐẦY HỨA HẸN- NGÀNH HOT -CAM KẾT TUYỂN DỤNG
 ✅ ✅ ✅ ✅Chuyên gia An ninh mạng Athena – AN2S – 18 tháng
Athena Network Security Specialist
(Chương trình đào tạo & cung cấp nhân sự an ninh mạng chất lượng cao , ca",3,Hai Hi Hai,NEUTRAL,POST,Personal Page/Group,Security,SACOMBANK
Cho e hỏi là thẻ Sacombank có chuyển khoản đc cho Vietinbank k.E đang cần chuyển tiền gấp mà giờ ngân hàng đóng cửa rồi.,2,Phạm Thị Mộng Trúc,NEUTRAL,POST,Page,Account Activity,SACOMBANK
"Quỡn nên mầm chuyện bao đồng luôn chứ biết sao giờ Cần hợp tác làm việc lâu dài với các tín dụng VCB, Vietinbank, ACB, Đông Á, Sacombank, Nông nghiệp. OK, inbox thông tin để trao đổi tí. Cảm ơn",2,Hải Đinh,NEUTRAL,POST,Page,Credit card,SACOMBANK
Đâu đó vẫn còn công bằng ❤️ P/s : Cảm thấy hài lòng về cách ứng xử cũng như giải quyết của Sacombank !!! 👍🏻,2,Ngọc Tâm,POSITIVE,POST,Page,Customer Care,SACOMBANK
"· ₫1 Bán 7 nền đất ngay đường số 4 phường bình hưng hòa b quận bình tân. Diện tích 4x16 lô lớn 8x 17m Giá 26.5 triệu/m2 tương đương 1.35 tỷ/lô Đường nhựa trước nhà 6m hiện hữu. Cách chợ bình thành chỉ 300m, cách trường học kim đồng 400m, ủy ban phường bìn",3,Tita Thuy Nguyen,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
"Sacombank đã tìm ra chủ nhân may mắn của giải đặc biệt trị giá 1 tỷ đồng, xin chúc mừng tất cả quý khách hàng đã trúng giải trong chương trình khuyến mại lần này Posted by Sacombank 3,098 Views 3,098 Views Sacombank was live. · 6 hrs · 📣 📣 📣 HOT HOT HO",1,Hiền Lê Thị,NEUTRAL,POST,Page,Saving Account,SACOMBANK
"Rút tiền ra nhanh thôi vk Canary Ly ơi Posted by Nguyễn Phú Ngọc 539,815 Views 539,815 Views Nguyễn Phú Ngọc · 2 July at 05:48 · Sacombank có biến. Rút tiền nhanh thôi :((",2,Đặng Nhựt,NEGATIVE,POST,Page,Management,SACOMBANK
Ban nào cần mở Thẻ Tín Dụng Sacombank để nhận ưu đãi thì alo mình nhé :D,1,Tài Trần,NEUTRAL,POST,Page,Credit card,SACOMBANK
Chị sacombank vừa nhắn tin nói tiền trong tài khoảng sắp hết rồi... 😢 Bia rựu. Gái gú. Bar biết dẹp dẹp hết lo làm kiếm vài chục triệu gửi ngân hàng rồi tới đó chơi tiếp ha homie,4,Quốc Thái,NEUTRAL,POST,Page,No service,SACOMBANK
Sacombank cũng còn nhớ,2,Dao Duong,NEUTRAL,POST,Page,Customer Care,SACOMBANK
Có ace nào dùng thẻ của NH sacombank làm ơn cho e hỏi chuyện ạ!,2,Kim Huỳnh,NEUTRAL,POST,Page,No service,SACOMBANK
"Thông báo: e Huy lớp 11c2 vào trường nộp 1 hình 3-4, ký tên nhận học bổng Sacombank nhé. E nào biết sdt của Huy gửi cho thầy hoặc cho Huy hay nhé.",2,Hieu Le,NEUTRAL,POST,Page,Brand Activity,SACOMBANK
3 năm rồi năm nào mấy anh chị Sacombank cũng gọi điện nhắn tin đều đều nhề 😂,2,Ngọc Thư,NEUTRAL,POST,Page,Customer Care,SACOMBANK
"Dạy cách kiếm tiền
FREE

Ai có thẻ ngân hàng : BIDV,vietcombank,ocb,vpbank,sacombank ib mình chỉ cho cách kiếm 100k free đầu tiên và có thể kiếm 200,300k/ngày nhé 100% uy tín,ko đa cấp ,ko phải lozi hay kola nhé.(ai ko tin mình cho xem ",3,Serino Nguyễn,NEUTRAL,POST,Personal Page/Group,Personal Internet Banking,SACOMBANK
ĐM Sacombank - vừa bắn tiền vào tk cái nó trừ tỷ thứ @@ bắn tin nhắn trừ tiền như spam - vđ thật :3,2,Cường Thanh Xuân,NEGATIVE,POST,Page,Account Activity,SACOMBANK
"Ai có thẻ ngân hàng : BIDV,vietcombank,ocb,vpbank,sacombank ib mình chỉ cho cách kiếm 100k free đầu tiên và có thể kiếm 200,300k/ngày nhé.",3,Serino Nguyễn,NEUTRAL,POST,Page,Personal Internet Banking,SACOMBANK
"Gửi tiết kiệm tại sacombank tham gia chương trình dự thưởng và nhận được giải thưởng là có thật ah! P/s xem lúc 3p í ah (kh trương bách lâm thư ...) 😝 😝 😝 😝 Posted by Sacombank 3,035 Views 3,035 Views Sacombank was live. · 5 hrs · 📣 📣 📣 HOT HOT HOT",2,Kỳ Thư,NEUTRAL,POST,Page,Saving Account,SACOMBANK
"Đợt cuối nha khách hàng thân iu ơi, cùng theo dõi để đc nhận nhữg phần quà hấp dẫn nào # quaysotrungthuong # ilovesacombank Click for more Posted by 2,285 Views Sacombank · HOT HOT HOT …!! Sacombank đang tổ chức buổi Lễ quay thưởng ĐỢT CUỐI Chương trình k",1,Pgd Đạt Lý Sacombank,NEUTRAL,POST,Personal,Saving Account,SACOMBANK
"· Bạn đã chuẩn bị hành trang để đón mùa hè sôi động chưa ? Mở thẻ tín dụng TPB ngay để săn vé máy bay, đặt khách sạn, thoải mái mua sắm và sẵn sàng lên đường nhé. Từ 01/07/2017, khi mở thẻ tín dụng TPB, bạn sẽ được: ● Miễn phí thường niên năm đầu ● Tặng s",3,Tiên Phong Bank,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"Hy vọng nối tiếp thất vọng Posted by 1,971 Views Sacombank · HOT HOT HOT …!! Sacombank đang tổ chức buổi Lễ quay thưởng ĐỢT CUỐI Chương trình khuyến mãi “Hè rộn ràng - Ngàn niềm vui” dành cho KHCN gửi Tiết kiệm, sử dụng Dịch vụ và NHĐT nhằm xác định chủ n",2,Can Lu,NEUTRAL,POST,Personal,Saving Account,SACOMBANK
Bạn nào có tk sacombank mình nhờ tý ạ,2,Diệp Bảo Anh,NEUTRAL,POST,Page,No service,SACOMBANK
"🚫 🚫 🚫 Tin mới nhất: Mua Samsun Galaxy S8/S8+ tại FPT 411 Quang trung - Quảng Ngãi sẽ đươc: - Trả góp 0% - Tặng PMH Phụ Kiện 500,000đ. - Thu cũ - Đổi Mới - Tiết kiệm Lên đến 9 triệu. - Hoàn tiền lên đên 2 triệu khi thanh toán qua thẻ tín dụng: Citibank,",3,Hoàng Ngân,NEUTRAL,POST,Page,Credit card,SACOMBANK
"(F319)         DANH MỤC BẮT ĐÁY....    

Thị trường sẽ quay đầu tăng lại bất ngờ. Danh mục NĐT có thể tham khảo khi tín hiệu TA ở vùng mua: TCM, SCR, DCM, SSI, BID, CTG, ACB, REE, KBC, VNM, EIB, HCM, STB, AAA.

 #AAA 31.50  #ACB 25.10  #BID 18.95  #CTG 18",3,F319 Chứng Khoán,NEUTRAL,POST,Page,Financial Activity,SACOMBANK
Xịt pẹ sacombank làm thẻ 3lần chưa dk .. 😡 😡 😡,2,Khánh PQ,NEGATIVE,POST,Page,Debit Card,SACOMBANK
"Nay bên T mở thẻ tín dụng dễ hơn lúc trước, KH chỉ cần có thẻ Tín dụng ở các NH khác như : Sacom , Techom , ACB , Citi , HSBC, ANZ *** Hạn mức tối thiểu 30tr là mở đc thẻ bên Standard Chartered nha các bạn chẻ :3 thủ tục đơn giản ko cần nhiều Hồ sơ :3",1,Phạm Trọng Tiến,NEUTRAL,POST,Page,Credit card,SACOMBANK
-\-\Cho em hỏi ở madagui có ngân hàng Sacombank không ạ? 😂,2,Vương Thanh Thảo,NEUTRAL,POST,Page,Branch,SACOMBANK
"[Coming soon Sacombank Bình Phước - Phòng giao dịch Bù Đốp] Sacombank Bình Phước - Phòng giao dịch Bù Đốp khai trương ngày 02/08/2017. Kính mời Bà con, Cô bác, Anh chị... đến ủng hộ với nhiều ưu đãi cực kỳ hấp dẫn... P/s: Rước Thần Tài ngày 19/07/2017.",1,Nguyễn Chí Cường,NEUTRAL,POST,Page,Branch,SACOMBANK
"📣📣📣 HOT HOT HOT …!! 
Sacombank đang tổ chức buổi Lễ quay thưởng ĐỢT CUỐI Chương trình khuyến mãi “Hè rộn ràng - Ngàn niềm vui” dành cho KHCN gửi Tiết kiệm, sử dụng Dịch vụ và NHĐT nhằm xác định chủ nhân của giải thưởng ĐẶC BIỆT NHẤT CHƯƠNG TRÌNH.

➡️ N",1,Sacombank,NEUTRAL,POST,Page,Saving Account,SACOMBANK
"💥 💥 💥 💥 💥 💥 💥 💥 💥 💥 💥 💥 💥 💥 💥 💥 Bạn có Samsung, iPhone cũ? QUÁ cũ? xách tay? thiếu phụ kiện? Máy LOCK?... 💎 💎 💎 💎 💎 💎 💎 💎 💎 💎 💎 💎 💎 💎 💎 💎 💎 💎 👍 Đến FPT Shop 07Nguyễn Văn Thoại đổi S8 hay S8+ MỚI ngay. Áp dụng cả với màu ",3,Hằng Phan,NEUTRAL,POST,Page,Credit card,SACOMBANK
"· Bạn có Samsung, iPhone cũ? QUÁ cũ? xách tay? thiếu phụ kiện? Máy LOCK?...  Đến FPT Shop 07Nguyễn Văn Thoại đổi S8 hay S8+ MỚI ngay. Áp dụng cả với màu mới và hot nhất năm 2017 - ORCHID GRAY (tím khói)  Giảm 2 triệu cho khách hàng cũ của FptShop (Khách đ",3,Hằng Phan,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"· Bạn có Samsung, iPhone cũ? QUÁ cũ? xách tay? thiếu phụ kiện? Máy LOCK?...  Đến FPT Shop 07 Nguyễn Văn Thoại đổi S8, S8+ MỚI ngay. Áp dụng cả với màu mới và hot nhất năm 2017 - ORCHID GRAY (tím khói)  Giảm 2 triệu cho khách hàng cũ của FptShop (Khách đã ",3,Ho Quangthua,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"· Bạn có Samsung, iPhone cũ? QUÁ cũ? xách tay? thiếu phụ kiện? Máy LOCK?...  Đến FPT Shop 07Nguyễn Văn Thoại đổi S8 hay S8+ MỚI ngay. Áp dụng cả với màu mới và hot nhất năm 2017 - ORCHID GRAY (tím khói)  Giảm 2 triệu cho khách hàng cũ của FptShop (Khách đ",3,Nicii Nguyễn,NEUTRAL,POST,Personal,Credit card,SACOMBANK
Sacombank ưu đãi cho anh em sml nhé :) ),1,Bình Đỗ,NEUTRAL,POST,Page,Debit Card,SACOMBANK
· Sacombank ưu đãi cho anh em sml nhé ),1,Bình Đỗ,NEUTRAL,POST,Personal,Debit Card,SACOMBANK
"· Bạn có Samsung, iPhone cũ? QUÁ cũ? xách tay? thiếu phụ kiện? Máy LOCK?...  Đến FPT Shop 07Nguyễn Văn Thoại đổi S8 hay S8+ MỚI ngay. Áp dụng cả với màu mới và hot nhất năm 2017 - ORCHID GRAY (tím khói)  Giảm 2 triệu cho khách hàng cũ của FptShop (Khách đ",3,Quách Tỉnh,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"· TRẦM BÊ Nếu Trầm Bê không bất chấp luật pháp, cho Phạm Công Danh dùng tiền gửi của ngân hàng Xây Dựng (VNCB) tại Sacombank để thế chấp ""vay"" 1.800 tỷ thanh toán món tiền 6 công ty thuộc sở hữu cá nhân của Danh nợ BIDV, thì VNCB không bị Danh chiếm đoạt ",2,Vinh Nguyen,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
"· ₫1 Lazada Bạn nào dùng thẻ Vietcom, BIDV, OCB, ACB, VPbank, Sacombank sử dụng internet banking muốn nhận 150k trong thời gian khuyến mãi này thì cmt hoặc ib mình hướng dẫn chi tiết nha.",3,Hoàng Thuỳ Linh,NEUTRAL,POST,Personal,Personal Internet Banking,SACOMBANK
"· NHẬN ĐỊNH THỊ TRƯỜNG NGÀY 18/07/2017 • Diễn biến thị trường: Thị trường thu hẹp biên độ giảm nhờ sự nâng đỡ của SAB và BHN trong khi áp lực bán tại nhóm cổ phiếu ngân hàng suy giảm so với phiên trước đó. Cụ thể, VN-Index giảm nhẹ 0,2% xuống 767,5 điểm t",3,Kis Việt Nam,NEUTRAL,POST,Personal,Financial Activity,SACOMBANK
Nhận cung cấp thẻ sacombank đầu số 4687b.trong tk có 25k. Giá bán 75k/1 min 5 cái,2,Uyển Nhi,NEUTRAL,POST,Personal,Debit Card,SACOMBANK
· Ca sĩ vườn nhà Sacombank )),4,Lê Vũ Thành An,NEUTRAL,POST,Personal,Brand Activity,SACOMBANK
"· SIÊU NHÂN 7/7 PLUS ĐỎ ĐÃ TRỞ LẠI <3Trả góp 0% qua thẻ tín dụng: VP Bank, VIB, TPBank, Techcombank, Sacombank, Maritime Bank, HSBC, Citibank, ANZ => Tặng Voucher 500,000đ mua Apple Watch/Mac => Tặng Voucher 500,000đ mua Loa/ Tai nghe Beats :v:v:v Thu cũ,",3,Duyen Dao,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"· FREE Hải Phòng Lên đời Galaxy S8 hoàn tiền tới 4 TRIỆU Thời gian áp dụng từ 14.7 đến 21.7 - Đối tượng khách hàng áp dụng: Khách hàng từng mua Samsung S6, S6 Edge, S7, S7 Edge, Note 4, Note 5 tại FPTShop - Khách hàng được giảm ngay 2.000.000đ khi mua S8/",3,Hau Nguyen,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"· Chương trình GIỚI HẠN !!! Hiện tại Ngân hàng Sacombank- CN Lý Thái Tổ, Q.10, đang có ch.trình ưu đãi huy động USD với nhiều phần quà CỰC KÌ GIÁ TRỊ ạ!!! Quý KH muốn biết thêm thông tin chi tiết vui lòng gọi cho e qua sđt bên dưới để được tư vấn miễn phí",1,Huy Nguyễn,NEUTRAL,POST,Personal,Saving Account,SACOMBANK
"· Ctrinh mở thẻ atm miễn phí để liên kết momo nhận 100k tiền mặt,vui lòng đọc thật kĩ bài viết.hãy mau đến ACB để được mở thẻ ngay lập tức, thẻ các bạn tự giữ ,Sẽ được bố trí gần quận các bạn ở nhất để thuận tiện cho việc đi lại. Sợ lừa thì ở nhà và ko có",3,Đặng Hải Châu,NEUTRAL,POST,Personal,Personal Internet Banking,SACOMBANK
"· Sáng sớm lang thang xem tin tức thấy cái website này hay hay ... Chả biết có ai cần không thôi thì cứ share đại lên đây đi sacombank.com - Free traffic, earnings, ip, location, rankings report for sacombank.com Free service to estimate daily pageviews, ",4,Lê Công Quyền,NEUTRAL,POST,Personal,No service,SACOMBANK
· Buổi sáng đến ngân hàng sacombank nộp tiền mà thật đáng buồn với thái độ làm việc của một nhân viên ...,2,Huan Nguyên Van,NEGATIVE,POST,Personal,Customer Care,SACOMBANK
"Nhưng phải nói là chữ của Osin Huy Đức cũng gớm mặt.. nhớ đọc một bài nào đó của anh ta về vấn đề bổ nhiệm quan chức người nhà mình rất nhớ anh ta dùng câu ""đi qua ruộng dưa thì không nên cuối xuống buộc dây giầy"" quả thực cách dùng văn của gã cũng đỉnh..",2,Như Phan Lê,NEUTRAL,POST,Personal,H.R,SACOMBANK
"· ₫600,000,000 TTYT Huyện Cần Đước - Long An Mở bán 33 căn nhà phố 4x25m, 4m3x25m, 1 trệt, 1 lầu, 3 phòng ngủ, 1 phòng khách, 1 bếp, 2 phòng vệ sinh. Sân trước 6m, diện tích xây dựng 4x13m, sân sau 6m+. Giá từ 600 triệu. Sổ hồng riêng, nội thất cửa phòng ",3,Nam Nguyen,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
"· ₫931,901,110 Đà Nẵng SACOMBANK - ƯU ĐÃI LÃI SUẤT VAY HÈ 2017 Lãi suất vay cực kỳ ưu đãi Đáp ứng nhu cầu vay tiêu dùng và kinh doanh Thời gian vay lên đến 25 năm Thanh toán trước hạn 30 triệu/ tháng không bị phạt Đáp ứng 100% nhu cầu vốn của khách hàng T",1,Nguyễn Đức,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
· BẠN CẦN VAY TIỀNDuyệt NHANH 2 ~ 4 ngàyLãi xuất thấp - Vay từ 10 triệu đến 70 triệu ! Điều kiện: Tuổi từ 20 - 60 tuổiKhông thẩm định tại nơi ở tuỳ sản phẩm Chỉ cần để lại TIN NHẮN hoặc BÌNH LUẬN để được tư vấn MIỄN PHÍ làm hồ sơ vay Nhân viên tư vấn nhi,3,Nắng Và Mưa,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
