Content,Service,Service Edit,Likes,Shares,Sentiment,User name,Theme
"Máy lọc nước hà nội Lõi lọc Karofi ,Nano Chỉ với giá ₫200,000.00 trên Shopee. Tải ứng dụng ngay tại: http://goo.gl/da2hrd shopee.vn",No service,No service,1,0,Neutral,Máy Lọc Nước Hanoi,marketing/pr
"₫1 Hà Nội Công ty CP Karofi Việt Nam tuyển 5 nhân viên PG làm việc tại Hà Nội *Yêu cầu công việc: +Nam/ nữ Tốt nghiệp THPT + Chạy roadshow ở các siêu thị điện máy +Tư vấn, giới thiệu sản phẩm và bán hàng + Nhanh nhẹn, ngoại hình khá, trung thực, có khả năng thuyết phục + Chịu được áp lực, có thể đi công tác tỉnh *Chế độ: Lương từ 5-7 triệu/ tháng (có thể cao hơn tùy theo năng lực) và được đóng bảo hiểm đầy đủ. Thông tin liên hệ: Ms. Vân 0984472936 Email: tuyendung4@karofi.com",No service,No service,1,0,Neutral,Vân Vivu,tuyển dụng
"Công ty CP Karofi Việt Nam tuyển nhân viên PG làm việc tại Hà Nội *Yêu cầu công việc: +Nam/ nữ Tốt nghiệp THPT + Chạy roadshow ở các siêu thị điện máy +Tư vấn, giới thiệu sản phẩm và bán hàng + Nhanh nhẹn, ngoại hình khá, trung thực, có khả năng thuyết phục + Chịu được áp lực, có thể đi công tác tỉnh *Chế độ: Lương từ 5-7 triệu/ tháng (có thể cao hơn tùy theo năng lực) và được đóng bảo hiểm đầy đủ. Thông tin liên hệ: Ms. Vân 0984472936 Email: tuyendung4@karofi.com",No service,No service,3,0,Neutral,Vân Vivu,tuyển dụng
"Chuyên cung cấp máy lọc nước đủ các model của hãng KAROFI, cây nước nóng lạnh của Việt Nam và Hàn Quốc, đồ gia dụng thương hiệu KoriHome. Nhận sửa chữa, thay thế linh kiện, lõi lọc của máy lọc nước. IB, TEL 0903458334 - 0947198866",No service,No service,21,0,Neutral,Long Đỗ,marketing/pr
"Máy lọc nước RO, kangaroo,karofi, hàng công ty chính hãng , giá rẻ nhất hà nội . Vận chuyển lắp đăt tại nhà cmt e báo giá ạ .0982283054",No service,No service,10,0,Neutral,Bình Nước Nóng,marketing/pr
"Chúc tuần mới nhiều may mắn đến với mọi người Máy lọc nước Karofi chính hãng Chỉ với giá ₫3,400,000.00 trên Shopee. Tải ứng dụng ngay tại: http://goo.gl/da2hrd shopee.vn",No service,No service,1,0,Neutral,Máy Lọc Nước Hanoi,marketing/pr
"FREE Hà Nội Mình chuyên cung cấp máy lọc nước Karofi, nhận lắp mới, thay lõi và linh kiện. Ai có nhu cầu IB hoặc gọi cho mình 0903458334 - 0947198866. Bảo đảm giá cả luôn tốt nhất, dịch vụ hoàn hảo nhất.",No service,No service,0,0,Neutral,Long Đỗ,marketing/pr
"máy lọc nước
₫1 - Hà Nội

Máy lọc nước RO, kangaroo,karofi, hàng công ty chính hãng , giá rẻ nhất hà nội . Vận chuyển lắp đăt tại nhà cmt e báo giá ạ .0982283054",No service,No service,1,0,Neutral,Nga Ngố Tóc Xù,marketing/pr
"BẠN ĐÃ SẴN SÀNG UỐNG NƯỚC TRỰC TIẾP CÙNG KAROFI CHƯA?! Thật tiện lợi nếu trong gia đình có một chiếc máy lọc nước cho ra nước uống trực tiếp từ vòi phải không nào? Tuy nhiên, không phải nước sau lọc của máy lọc nước nào cũng có thể uống trực tiếp đâu các bạn nhé. Tại Việt Nam, QCVN6-1:2010/BYT là quy chuẩn cao nhất để đánh giá máy lọc nước cho Nước uống trực tiếp. Vậy, Máy lọc nước được chứng nhận cấp nước uống trực tiếp cần phải: Trải qua quy trình kiểm nghiệm nghiêm ngặt của Viện sức khỏe nghề nghiệp và môi trường thuộc Bộ Y tế Việt Nam, gồm 5 bước, trong đó có 2 bước quan trọng là : Đánh giá hiệu quả xử lý nước ban đầu & Đánh giá giám sát trong quá trình sử dụng Đảm bảo máy lọc nước đáp ứng được cho các nguồn nước cấp đầu vào khác nhau. Cụ thể là nước cấp vào máy lọc sẽ được pha thêm hàm lượng chất ô nhiễm cao hơn nhiều lần so với hàm lượng cho phép (tối thiểu là 10 lần). Sau đó, nếu nước đầu ra đạt QCVN6-1 thì máy lọc nước đó mới được cấp chứng nhận cấp nước uống trực tiếp theo QCVN 6:1-2010/BYT. Viện sức khỏe nghề nghiệp và môi trường lấy mẫu nước đầu ra của một số máy đang được bà con sử dụng để kiểm nghiệm lại. Nếu bất kỳ máy nào của hãng không đạt thì sẽ bị tước bỏ chứng nhận, và công khai kết quả trên website của Viện. Hãy tiêu dùng sản phẩm chất lượng, vì sức khỏe của bản thân và gia đình bạn nhé! -\-\- Karofi là hãng máy lọc nước đầu tiên tại Việt Nam tiên phong kiểm định và đạt Quy chuẩn QCVN6-1:2010/BYT, đảm bảo an toàn cho người tiêu dùng khi uống trực tiếp. # Karofi_maylocnuocthongminh , # qcvn6 -1, # chuanquocgianuocuongtructiep -\-\- LH.ĐẠI LÝ KAROFI ANH ĐỨC SÓC SƠN ĐỂ ĐƯỢC GIÁ TỐT VÀ LẮP ĐẶT MIỄN PHÍ HOT LINE?01648061105",No service,No service,2,1,Neutral,Vuong Dinh Duc,marketing/pr
"máy lọc nước
₫1 - Hà Nội

Máy lọc nước RO, kangaroo,karofi, hàng công ty chính hãng , giá rẻ nhất hà nội . Vận chuyển lắp đăt tại nhà cmt e báo giá ạ .0982283054",No service,No service,0,0,Neutral,Nga Ngố Tóc Xù,marketing/pr
"₫1 Hà Nội Máy lọc nước RO, kangaroo,karofi, hàng công ty chính hãng , giá rẻ nhất hà nội . Vận chuyển lắp đăt tại nhà cmt e báo giá ạ .0982283054",No service,No service,0,0,Neutral,Nga Ngố Tóc Xù,marketing/pr
"KAROFI là đơn vị máy lọc nước đầu tiên tiên phong kiểm định và đạt Quy chuẩn Quốc gia nước uống trực tiếp, bạn có muốn trở thành NGƯỜI TIẾP THEO UỐNG NƯỚC TRỰC TIẾP cùng KAROFI? Hãy gửi ảnh selfie của bạn cùng cốc nước lọc hoặc cùng chiếc máy lọc nước KARORI qua phần comment (bình luận) của Album này. Kèm theo ảnh là cảm nhận của chính bạn nếu trong gia đình có chiếc máy lọc nước KAROFI - sẵn sàng cho Uống trực tiếp Đừng quên like, share album này về facebook cá nhân kèm Hashtag # Tôi_là_người_thứ_n_uống_nước_trực_tiếp_cùng_Karofi và để chế độ công khai để chúng tôi biết bạn đang tham gia Mini Game nhé. Lưu ý: n = con số may mắn của bạn Cơ cấu giải thưởng: 03 người chơi được BTC bình chọn là bức ảnh truyền cảm hứng “Uống nước trực tiếp” nhất: Mỗi người nhận được 01 Voucher trị giá 1,000,000 VNĐ khi mua máy lọc nước Karofi. 05 người chơi có lượt bình chọn (like – 1đ, comment – 2đ, share – 3đ) cao nhất:. Giải thưởng: Mỗi người nhận được 01 Bộ quà tặng Karofi (áo mưa, mũ bảo hiểm, bộ cốc thủy tinh). Thời gian: 27/3 - 10/4 --- Máy lọc nước KAROFI nổi bật với tính năng thông minh: Màn hình cảm ứng hiển thị độ tinh khiết của nước Tự động báo thay lõi Tự động cảnh báo rò rỉ nước Tự động sục rửa màng RO --- # Karofi_maylocnuocthongminh , # qcvn6 -1, # chuanquocgianuocuongtructiep Website: Karofi.com Hotline: 1900 6417 +6",No service,No service,2,0,Neutral,Karofi - Máy lọc nước thông minh,marketing/pr
"Hội nghị Karofi tại Hà Tĩnh Đi học cả ngày tối đến được mời đi tham gia Hội nghị Máy lọc nước Karofi nhà phân phối Minh duhal tại thị trường Hà Tĩnh diễn ra tốt đẹp, được giao lưu học hỏi, rút kinh nghiệm và sẽ phát triển mạnh hơn nữa ... +11",No service,No service,92,1,Neutral,Hiền Yumi,khác
Chào bạn. Bạn vui lòng cho Karofi thông tin số điện thoại. Nhân viên của Karofi sẽ liên hệ trực tiếp đến bạn ạ,No service,No service,0,0,Neutral,Karofi - Máy lọc nước thông minh,Khác
O Hai phong co o dau ban ko ah,No service,No service,1,0,Positive,Nguyen Vu,Hỏi mạng lưới phân phối
"Sau chuyến hàng hải sản đầu tiên ( 70kg hàu và tôm mình chuyển bằng xe máy từ vân đồn về hà nội )ngoài kinh doanh máy lọc nước Karofi với giá tốt nhất thị trường hiện nay, mình cung cấp thêm hải sản Vân Đồn và thực phẩm sạch cho đa dạng, cũng là để tiếp cận khách hàng tốt hơn. Hàng hải sản mình nhận order từ t2 đến hết tối t6 để t7 chuyển hàng lên kịp cho cả nhà liên hoan cuối tuần, cụ thể như sau: - Hàu sữa Vân Đồn loại 8-10 con giá 35k/kg. - Hàu sữa Vân Đồn loại 12-15 con giá 30k/kg. - Tôm sắt Vân Đồn giá 120k/kg - Cá bò khô, cá chỉ vàng loại 1, mực cay xé đồng giá 220k/kg - Pate gan lợn không chất bảo quản bố mẹ mình tự làm ngay tại nhà giá 100k/kg, nhà mình bán bánh mỳ pate có tiếng ngon ở khu K9 bách khoa. - Giá thay lõi lọc nước vẫn là 220k/bộ 3 lõi đầu tiên cả nhà nhé. Đặc biệt khi các bạn mua hải sản, mình sẽ kiểm tra máy lọc nước miễn phí luôn, mua 1 được 2 cả nhà nhé, keke. Giá ship cứ 2k/km, mua trên 5kg free ship trong bán kính 5km. Cảm ơn cả nhà đã vào xem. Hotline 0971.336.422 hoặc 0166.8966.117.",No service,No service,29,1,Neutral,Châu Minh Lê,khác
"Cảm nhận với chúng tôi "" KAROFI "" Click for more Posted by 38 Views Máy lọc nước Karofi Cả nhà xem rồi cảm nhận nhé Chúc cả nhà vui vẻ Karofi - máy lọc nước thông minh",No service,No service,0,0,Neutral,Thanhmy Tran,marketing/pr
Mời bạn hãy trải nghiệm cùng KAROFI,No service,No service,4,0,Neutral,Thanhmy Tran,khác
"Xin phép admin cho em đăng bài nhé, sau chuyến hàng hải sản đầu tiên ( 70kg hàu và tôm e chuyển bằng xe máy từ vân đồn về hà nội ) em ngoài kinh doanh máy lọc nước Karofi với giá tốt nhất thị trường hiện nay, em cung cấp thêm hải sản Vân Đồn và thực phẩm sạch cho đa dạng, cũng là để tiếp cận khách hàng tốt hơn. Hàng hải sản em nhận order từ t2 đến hết tối t6 để t7 chuyển hàng lên kịp cho cả nhà liên hoan cuối tuần, cụ thể như sau: - Hàu sữa Vân Đồn loại 8-10 con giá 35k/kg. - Hàu sữa Vân Đồn loại 12-15 con giá 30k/kg. - Tôm sắt Vân Đồn giá 120k/kg - Cá bò khô, cá chỉ vàng loại 1, mực cay xé đồng giá 220k/kg - Pate gan lợn không chất bảo quản bố mẹ em tự làm ngay tại nhà giá 100k/kg, nhà em bán bánh mỳ pate có tiếng ngon ở khu K9 bách khoa. - Giá thay lõi lọc nước vẫn là 220k/bộ 3 lõi đầu tiên cả nhà nhé. Đặc biệt khi các bạn mua hải sản bên em, em sẽ kiểm tra máy lọc nước miễn phí luôn, mua 1 được 2 cả nhà nhé, keke. Giá ship cứ 2k/km, mua trên 5kg free ship trong bán kính 5km ạ. Cảm ơn cả nhà đã vào xem ạ. Hotline 0971.336.422 hoặc 0166.8966.117, em tên Châu. +3",No service,No service,0,0,Neutral,Châu Minh Lê,khác
"Sự hoàn thiện bất ngờ...Đưa bạn đến cùng KAROFI để tận hưởng ý nghĩa cuộc sống hôm nay Click for more Posted by 79 Views Karofi Hoàng Thành - Máy lọc nước thông minh Hanoi Gọi ngay 097 981 96 68 Để biết thêm thông tin chi tiết Karofi Hoàng Thành 443/142C đường Lê Văn Sỹ, Phường 12, quận 3 Ho Chi Minh City",No service,No service,0,0,Neutral,Thanhmy Tran,marketing/pr
"Xin phép admin cho em đăng bài nhé, sau chuyến hàng hải sản đầu tiên ( 70kg hàu và tôm e chuyển bằng xe máy từ vân đồn về hà nội ) em ngoài kinh doanh máy lọc nước Karofi với giá tốt nhất thị trường hiện nay, em cung cấp thêm hải sản Vân Đồn và thực phẩm sạch cho đa dạng, cũng là để tiếp cận khách hàng tốt hơn. Hàng hải sản em nhận order từ t2 đến hết tối t6 để t7 chuyển hàng lên kịp cho cả nhà liên hoan cuối tuần, cụ thể như sau: - Hàu sữa Vân Đồn loại 8-10 con giá 35k/kg. - Hàu sữa Vân Đồn loại 12-15 con giá 30k/kg. - Tôm sắt Vân Đồn giá 120k/kg - Cá bò khô, cá chỉ vàng loại 1, mực cay xé đồng giá 220k/kg - Pate gan lợn không chất bảo quản bố mẹ em tự làm ngay tại nhà giá 100k/kg, nhà em bán bánh mỳ pate có tiếng ngon ở khu K9 bách khoa. - Giá thay lõi lọc nước vẫn là 220k/bộ 3 lõi đầu tiên cả nhà nhé. Đặc biệt khi các bạn mua hải sản bên em, em sẽ kiểm tra máy lọc nước miễn phí luôn, mua 1 được 2 cả nhà nhé, keke. Giá ship cứ 2k/km, mua trên 5kg free ship trong bán kính 5km ạ. Cảm ơn cả nhà đã vào xem ạ. Hotline 0971.336.422 hoặc 0166.8966.117, em tên Châu. +4",No service,No service,0,0,Neutral,Châu Minh Lê,khác
Hãy đến cùng karofi NGAY HÔM NAY THEO SỐ ĐT : 0918079664 Click for more Posted by 195 Views Máy lọc nước karofi quảng trị Nước là cội nguồn của sự sống. Nước là sức khỏe. Nhưng nguồn sống ấy đang chứa đựng quá nhiều rủi ro. Nước sinh hoạt đầy giun Nước sinh hoạt nhiễm kim loại nặng Nước tinh khiết thì đục màu ô nhiễm Không có nước sạch nên những chiếc máy lọc nước sẽ tạm là phao cứu sinh đối với người dân. Cùng # VTV24 đi tìm giải pháp cho nguồn nước ô nhiễm.,No service,No service,0,0,Neutral,Thanhmy Tran,marketing/pr
"Karofi tin rằng sẽ chẳng gì tuyệt vời hơn nếu ba mẹ hoàn toàn kiểm soát được nguồn sống an toàn cho con yêu. Một chiếc Máy lọc nước thông minh - như vòng tay vững chắc của ba - mang lại nguồn nước an toàn cho cả gia đình, đặt trong gian bếp xinh xắn được mẹ chăm lo mỗi ngày sẽ là người bạn đồng hành vô cùng ý nghĩa và thân thiết của con yêu. Hơn thế nữa, Karofi là đơn vị máy lọc nước đầu tiên tiên phong kiểm định và đạt Quy chuẩn Quốc gia nước uống trực tiếp, ba mẹ có thể dạy con cách chủ động uống nước từ vòi mỗi ngày mà không cần đun nấu, tránh rủi ro phỏng nước. Nếu ba mẹ quan tâm đến Máy lọc nước thông minh Karofi hãy để lại comment hoặc gọi hotline 1900 6418, chúng tôi sẽ liên hệ lại ngay! --- Máy lọc nước KAROFI nổi bật với tính năng thông minh: Màn hình cảm ứng hiển thị độ tinh khiết của nước Tự động báo thay lõi Tự động cảnh báo rò rỉ nước Tự động sục rửa Liên hệ 0978950000 hoặc 0888486999 để được tư vấn và lắp đặt miễn phí tại nhà",No service,No service,1,0,Neutral,Điện Máy Đức Loan,marketing/pr
Chào bạn. Karofi có rất nhiều dòng máy với số cấp lọc khác nhau. Giá khoảng từ hơn 4 triệu 1 máy. Bạn đang muốn tham khảo dòng nào?,No service,No service,0,0,Neutral,Karofi - Máy lọc nước thông minh,trả lời giá
Mình lắp 1 bộ mới hoàn toàn thì hết bn vậy bạn ?,No service,No service,0,0,Positive,Trần Thu Thảo,báo giá
"đên ngay Tân Thanh Bao đê sơ hưu may loc nuoc RO đê bao vê sưc khoe gia đinh ban  0909718790 Nguyen Yen a photo and 2 videos Lê Phương Chi 8 others Khu đô thị Thanh Hà Cienco 5 Hanoi Bạn có tin nguồn nước nhà bạn đang dùng là sạch.Nếu như ko xem thử nghiệm thì chắc rằng em vẫn tin là sạch ạ 1 cốc nước e lấy từ nước đang sinh hoạt 1 cốc là nước đã qua hệ thống máy lọc nước Karofi Gold Kết quả cốc nước đang sinh hoạt sủi bọt, nước chuyển màu vàng do nhiễm sắt, chì, vôi, asen . Cốc nước đã qua hệ thống máy lọc nước KO có hiện tượng sủi bọt,nước trong vắt Thí nghiệm trên được thực hiện tại nhà khách 158 M1A khu đô thị Thanh Hà cenco5 hà đông",No service,No service,0,0,Neutral,Tan Thanh Bao,marketing/pr
